TIPOTRANSACCION,TRANSACCIONID,FECHA,FECHACONTABLE,CATEGORIA,NUMERODOCUMENTO,DOCUMENTO,ESTABLECIMIENTO,ZONA,LOTE,ACTIVIDAD,CTG,LABORPRODUCTO,LABORPRODUCTOID,LOTEACTIVIDADID,IMPLEMENTO,PARTIDA,SUPERFICIE,SUPERFICIEASIGNADA,CANTIDAD,UNIDAD,CANTIDADSECUNDARIA,UNIDADSECUNDARIA,IMPORTE,DESCRIPCION,CANTIDADHA,DEPOSITO,PRECIO,TIPOLABOR,PLANAGRICOLAITEMDESC,INDICADOR,TIPO,ESTADO,PRODUCTOTIPO,CLASEVO,CAMPANIA,AMBIENTE,ANOMES,COORDENADAS,PORCENTAJEHUMEDAD,LABORUTADA,MONEDAPRODUCTO,MONEDATRANSACCION,CANTIDADHUMEDA,CANTIDADSECA,SUPERFICIECOSECHADA,SUPERFICIESEMBRADA,RINDESECOSEMBRADO,RINDESECOCOSECHADO,IMPORTEHA,EMPRESA,ESTADIO,VARIEDAD,LUGARID,ACTIVIDADID,CAMPANAID,BANDATOXICOLOGICA,PRODUCTOFAMILIAID,PRODUCTORUBROID,CENTROCOSTO,RINDECANTHALOTE,RINDECANTHAESTABLECIMIENTO,IMPORTEHARINDELOTE,IMPORTEHARINDEESTABLECIMIENTO,MARCA,PRINCIPIOACTIVO,SUBFAMILIA,FAMILIA,RUBRO
Compra,157026,2023-05-24,2023-05-24,Cosecha,0747,"COS-PAS - 765","Don Pedro","El Tocon","Lote 6","Soja 1°",NULL,"Grano Soja",391,2112,,"CAMPAÑA 22/23",117,117,104810,Kilos,0,NULL,0,"Soja - Bolsa N° 1",895.812,DP-001,0,Propia,,Ha.,Producción,Ejecutado,Producción,LaboreoParteVO,"CAMPAÑA 22/23",Maíz,2023-05,,NULL,"Cosecha Gruesa",PESOS,PESOS,104810,104810,117,117,895.812,895.812,0,"HYH Outfitters S.A.",NULL,NULL,59,33,23,NULL,17,9,"Don Pedro-Soja 1°-CAMPAÑA 22/23",895.812,115.9403,0,0,,,,OLEAGINOSAS,Granos
Compra,155369,2023-05-18,2023-05-18,Cosecha,,"COS-TRAS - 2502","Don Pedro","El Tocon","Lote 7","Soja 1°",10109944830,"Grano Soja",391,2113,,"CAMPAÑA 22/23",NULL,89,30840,Kilos,0,NULL,0,"Generado por TRAS-COS - 2485 - INTERVIENE JV AGRA SRL",0,"BLOQUE DON PEDRO",0,Propia,,NULL,Producción,Ejecutado,Producción,LaboreoParteVO,"CAMPAÑA 22/23",Maíz,2023-05,,NULL,NULL,PESOS,PESOS,30840,30840,89,89,346.517,346.517,0,"HYH Outfitters S.A.",NULL,NULL,59,33,23,NULL,17,9,"Don Pedro-Soja 1°-CAMPAÑA 22/23",346.5169,34.115,0,0,,,,OLEAGINOSAS,Granos
Compra,155372,2023-05-18,2023-05-18,Cosecha,,"COS-TRAS - 2503","Don Pedro","El Tocon","Lote 7","Soja 1°",10109945008,"Grano Soja",391,2113,,"CAMPAÑA 22/23",NULL,89,30300,Kilos,0,NULL,0,"Generado por TRAS-COS - 2486 - INTERVIENE JV AGRA SRL",0,"BLOQUE DON PEDRO",0,Propia,,NULL,Producción,Ejecutado,Producción,LaboreoParteVO,"CAMPAÑA 22/23",Maíz,2023-05,,NULL,NULL,PESOS,PESOS,30300,30300,89,89,340.449,340.449,0,"HYH Outfitters S.A.",NULL,NULL,59,33,23,NULL,17,9,"Don Pedro-Soja 1°-CAMPAÑA 22/23",340.4494,33.5177,0,0,,,,OLEAGINOSAS,Granos
Compra,155378,2023-05-18,2023-05-18,Cosecha,,"COS-TRAS - 2504","Don Pedro","El Tocon","Lote 7","Soja 1°",10109945457,"Grano Soja",391,2113,,"CAMPAÑA 22/23",NULL,89,35180,Kilos,0,NULL,0,"Generado por TRAS-COS - 2487 - INTERVIENE JV AGRA SRL",0,"BLOQUE DON PEDRO",0,Propia,,NULL,Producción,Ejecutado,Producción,LaboreoParteVO,"CAMPAÑA 22/23",Maíz,2023-05,,NULL,NULL,PESOS,PESOS,35180,35180,89,89,395.281,395.281,0,"HYH Outfitters S.A.",NULL,NULL,59,33,23,NULL,17,9,"Don Pedro-Soja 1°-CAMPAÑA 22/23",395.2809,38.9159,0,0,,,,OLEAGINOSAS,Granos
Compra,155402,2023-05-18,2023-05-18,Cosecha,,"COS-TRAS - 2505","Don Pedro","El Tocon","Lote 7","Soja 1°",10109945874,"Grano Soja",391,2113,,"CAMPAÑA 22/23",NULL,89,35380,Kilos,0,NULL,0,"Generado por TRAS-COS - 2488 - INTERVIENE JV AGRA SRL",0,"BLOQUE DON PEDRO",0,Propia,,NULL,Producción,Ejecutado,Producción,LaboreoParteVO,"CAMPAÑA 22/23",Maíz,2023-05,,NULL,NULL,PESOS,PESOS,35380,35380,89,89,397.528,397.528,0,"HYH Outfitters S.A.",NULL,NULL,59,33,23,NULL,17,9,"Don Pedro-Soja 1°-CAMPAÑA 22/23",397.5281,39.1372,0,0,,,,OLEAGINOSAS,Granos
Compra,155427,2023-05-18,2023-05-18,Cosecha,,"COS-TRAS - 2510","Don Pedro","El Tocon","Lote 7","Soja 1°",10109947579,"Grano Soja",391,2113,,"CAMPAÑA 22/23",NULL,89,36540,Kilos,0,NULL,0,"Generado por TRAS-COS - 2493 - JESUS MARIA - HYH - CAMPAÑA 22/23",0,"BLOQUE DON PEDRO",0,Propia,,NULL,Producción,Ejecutado,Producción,LaboreoParteVO,"CAMPAÑA 22/23",Maíz,2023-05,,NULL,NULL,PESOS,PESOS,36540,36540,89,89,410.562,410.562,0,"HYH Outfitters S.A.",NULL,NULL,59,33,23,NULL,17,9,"Don Pedro-Soja 1°-CAMPAÑA 22/23",410.5618,40.4204,0,0,,,,OLEAGINOSAS,Granos
Compra,155357,2023-05-18,2023-05-18,Cosecha,,"COS-TRAS - 2501","Don Pedro","El Tocon","Lote 7","Soja 1°",10109943843,"Grano Soja",391,2113,,"CAMPAÑA 22/23",NULL,89,23210,Kilos,0,NULL,0,"Generado por TRAS-COS - 2484 - ",0,"BLOQUE DON PEDRO",0,Propia,,NULL,Producción,Ejecutado,Producción,LaboreoParteVO,"CAMPAÑA 22/23",Maíz,2023-05,,NULL,NULL,PESOS,PESOS,23210,23210,89,89,260.786,260.786,0,"HYH Outfitters S.A.",NULL,NULL,59,33,23,NULL,17,9,"Don Pedro-Soja 1°-CAMPAÑA 22/23",260.7865,25.6748,0,0,,,,OLEAGINOSAS,Granos
Compra,155539,2023-05-18,2023-05-18,Cosecha,,"COS-TRAS - 2516","Don Pedro","El Tocon","Lote 7","Soja 1°",10109951988,"Grano Soja",391,2113,,"CAMPAÑA 22/23",NULL,89,29820,Kilos,0,NULL,0,"Generado por TRAS-COS - 2499 - ",0,"BLOQUE DON PEDRO",0,Propia,,NULL,Producción,Ejecutado,Producción,LaboreoParteVO,"CAMPAÑA 22/23",Maíz,2023-05,,NULL,NULL,PESOS,PESOS,29820,29820,89,89,335.056,335.056,0,"HYH Outfitters S.A.",NULL,NULL,59,33,23,NULL,17,9,"Don Pedro-Soja 1°-CAMPAÑA 22/23",335.0562,32.9867,0,0,,,,OLEAGINOSAS,Granos
Compra,155744,2023-05-19,2023-05-19,Cosecha,,"COS-TRAS - 2523","Don Pedro","El Tocon","Lote 7","Soja 1°",10109966855,"Grano Soja",391,2113,,"CAMPAÑA 22/23",NULL,89,31040,Kilos,0,NULL,0,"Generado por TRAS-COS - 2506 - ",0,"BLOQUE DON PEDRO",0,Propia,,NULL,Producción,Ejecutado,Producción,LaboreoParteVO,"CAMPAÑA 22/23",Maíz,2023-05,,NULL,NULL,PESOS,PESOS,31040,31040,89,89,348.764,348.764,0,"HYH Outfitters S.A.",NULL,NULL,59,33,23,NULL,17,9,"Don Pedro-Soja 1°-CAMPAÑA 22/23",348.764,34.3363,0,0,,,,OLEAGINOSAS,Granos
Compra,155433,2023-05-18,2023-05-18,Cosecha,,"COS-TRAS - 2512","Don Pedro","El Tocon","Lote 7","Soja 1°",10109947818,"Grano Soja",391,2113,,"CAMPAÑA 22/23",NULL,89,30940,Kilos,0,NULL,0,"Generado por TRAS-COS - 2495 - JESUS MARIA - HYH - CAMPAÑA 22/23",0,"BLOQUE DON PEDRO",0,Propia,,NULL,Producción,Ejecutado,Producción,LaboreoParteVO,"CAMPAÑA 22/23",Maíz,2023-05,,NULL,NULL,PESOS,PESOS,30940,30940,89,89,347.64,347.64,0,"HYH Outfitters S.A.",NULL,NULL,59,33,23,NULL,17,9,"Don Pedro-Soja 1°-CAMPAÑA 22/23",347.6404,34.2257,0,0,,,,OLEAGINOSAS,Granos
Compra,155766,2023-05-19,2023-05-19,Cosecha,,"COS-TRAS - 2530","Don Pedro","El Tocon","Lote 8","Soja 1°",10109967509,"Grano Soja",391,2114,,"CAMPAÑA 22/23",NULL,86,35760,Kilos,0,NULL,0,"Generado por TRAS-COS - 2513 - ",0,"BLOQUE DON PEDRO",0,Propia,,NULL,Producción,Ejecutado,Producción,LaboreoParteVO,"CAMPAÑA 22/23",Maíz,2023-05,,NULL,NULL,PESOS,PESOS,35760,35760,86,86,415.814,415.814,0,"HYH Outfitters S.A.",NULL,NULL,59,33,23,NULL,17,9,"Don Pedro-Soja 1°-CAMPAÑA 22/23",415.814,39.5575,0,0,,,,OLEAGINOSAS,Granos
Compra,155770,2023-05-19,2023-05-19,Cosecha,,"COS-TRAS - 2531","Don Pedro","El Tocon","Lote 8","Soja 1°",10109967667,"Grano Soja",391,2114,,"CAMPAÑA 22/23",NULL,86,31220,Kilos,0,NULL,0,"Generado por TRAS-COS - 2514 - ACA CDC CORZUELA RTT1 RTTE2 ",0,"BLOQUE DON PEDRO",0,Propia,,NULL,Producción,Ejecutado,Producción,LaboreoParteVO,"CAMPAÑA 22/23",Maíz,2023-05,,NULL,NULL,PESOS,PESOS,31220,31220,86,86,363.023,363.023,0,"HYH Outfitters S.A.",NULL,NULL,59,33,23,NULL,17,9,"Don Pedro-Soja 1°-CAMPAÑA 22/23",363.0233,34.5354,0,0,,,,OLEAGINOSAS,Granos
Compra,155810,2023-05-19,2023-05-19,Cosecha,,"COS-TRAS - 2533","Don Pedro","El Tocon","Lote 8","Soja 1°",10109969268,"Grano Soja",391,2114,,"CAMPAÑA 22/23",NULL,86,30040,Kilos,0,NULL,0,"Generado por TRAS-COS - 2516 - ACA CDC CORZUELA RTT1 RTTE2 ",0,"BLOQUE DON PEDRO",0,Propia,,NULL,Producción,Ejecutado,Producción,LaboreoParteVO,"CAMPAÑA 22/23",Maíz,2023-05,,NULL,NULL,PESOS,PESOS,30040,30040,86,86,349.302,349.302,0,"HYH Outfitters S.A.",NULL,NULL,59,33,23,NULL,17,9,"Don Pedro-Soja 1°-CAMPAÑA 22/23",349.3023,33.2301,0,0,,,,OLEAGINOSAS,Granos
Compra,155756,2023-05-19,2023-05-19,Cosecha,,"COS-TRAS - 2526","Don Pedro","El Tocon","Lote 8","Soja 1°",10109967141,"Grano Soja",391,2114,,"CAMPAÑA 22/23",NULL,86,36420,Kilos,0,NULL,0,"Generado por TRAS-COS - 2509 - ",0,"BLOQUE DON PEDRO",0,Propia,,NULL,Producción,Ejecutado,Producción,LaboreoParteVO,"CAMPAÑA 22/23",Maíz,2023-05,,NULL,NULL,PESOS,PESOS,36420,36420,86,86,423.488,423.488,0,"HYH Outfitters S.A.",NULL,NULL,59,33,23,NULL,17,9,"Don Pedro-Soja 1°-CAMPAÑA 22/23",423.4884,40.2876,0,0,,,,OLEAGINOSAS,Granos
Compra,155816,2023-05-19,2023-05-19,Cosecha,,"COS-TRAS - 2535","Don Pedro","El Tocon","Lote 8","Soja 1°",10109969755,"Grano Soja",391,2114,,"CAMPAÑA 22/23",NULL,86,30020,Kilos,0,NULL,0,"Generado por TRAS-COS - 2518 - ",0,"BLOQUE DON PEDRO",0,Propia,,NULL,Producción,Ejecutado,Producción,LaboreoParteVO,"CAMPAÑA 22/23",Maíz,2023-05,,NULL,NULL,PESOS,PESOS,30020,30020,86,86,349.07,349.07,0,"HYH Outfitters S.A.",NULL,NULL,59,33,23,NULL,17,9,"Don Pedro-Soja 1°-CAMPAÑA 22/23",349.0698,33.208,0,0,,,,OLEAGINOSAS,Granos
Compra,156341,2023-05-23,2023-05-23,Cosecha,,"COS-TRAS - 2537","Don Pedro","El Tocon","Lote 8","Soja 1°",10110010380,"Grano Soja",391,2114,,"CAMPAÑA 22/23",NULL,86,30400,Kilos,0,NULL,0,"Generado por TRAS-COS - 2520 - ",0,"BLOQUE DON PEDRO",0,Propia,,NULL,Producción,Ejecutado,Producción,LaboreoParteVO,"CAMPAÑA 22/23",Maíz,2023-05,,NULL,NULL,PESOS,PESOS,30400,30400,86,86,353.488,353.488,0,"HYH Outfitters S.A.",NULL,NULL,59,33,23,NULL,17,9,"Don Pedro-Soja 1°-CAMPAÑA 22/23",353.4884,33.6283,0,0,,,,OLEAGINOSAS,Granos
Compra,157368,2023-05-26,2023-05-26,Cosecha,0749,"COS-PAS - 767","Don Pedro","El Tocon","Lote 8","Soja 1°",NULL,"Grano Soja",391,2114,,"CAMPAÑA 22/23",86,86,78000,Kilos,0,NULL,0,"Soja - Bolsa N° 2",906.977,DP-002,0,Propia,,Ha.,Producción,Ejecutado,Producción,LaboreoParteVO,"CAMPAÑA 22/23",Maíz,2023-05,,NULL,"Cosecha Gruesa",PESOS,PESOS,78000,78000,86,86,906.977,906.977,0,"HYH Outfitters S.A.",NULL,NULL,59,33,23,NULL,17,9,"Don Pedro-Soja 1°-CAMPAÑA 22/23",906.9767,86.2832,0,0,,,,OLEAGINOSAS,Granos
Compra,157368,2023-05-26,2023-05-26,Cosecha,0749,"COS-PAS - 767","Don Pedro","El Tocon","Lote 9","Soja 1°",NULL,"Grano Soja",391,2115,,"CAMPAÑA 22/23",92,92,54680,Kilos,0,NULL,0,"Soja - Bolsa N° 2",594.348,DP-002,0,Propia,,Ha.,Producción,Ejecutado,Producción,LaboreoParteVO,"CAMPAÑA 22/23",Maíz,2023-05,,NULL,"Cosecha Gruesa",PESOS,PESOS,54680,54680,92,92,594.348,594.348,0,"HYH Outfitters S.A.",NULL,NULL,59,33,23,NULL,17,9,"Don Pedro-Soja 1°-CAMPAÑA 22/23",594.3478,60.4867,0,0,,,,OLEAGINOSAS,Granos
Compra,157331,2023-05-25,2023-05-25,Cosecha,,"COS-TRAS - 2614","Don Pedro","El Tocon","Lote 9","Soja 1°",10110046181,"Grano Soja",391,2115,,"CAMPAÑA 22/23",NULL,92,36980,Kilos,0,NULL,0,"Generado por TRAS-COS - 2597 - JESUS MARIA - HYH - CAMPAÑA 22/23 MATBA ROFEX S A 30525698412",0,"BLOQUE DON PEDRO",0,Propia,,NULL,Producción,Ejecutado,Producción,LaboreoParteVO,"CAMPAÑA 22/23",Maíz,2023-05,,NULL,NULL,PESOS,PESOS,36980,36980,92,92,401.957,401.957,0,"HYH Outfitters S.A.",NULL,NULL,59,33,23,NULL,17,9,"Don Pedro-Soja 1°-CAMPAÑA 22/23",401.9565,40.9071,0,0,,,,OLEAGINOSAS,Granos
Compra,157195,2023-05-25,2023-05-25,Cosecha,,"COS-TRAS - 2584","Don Pedro","El Tocon","Lote 9","Soja 1°",10110043345,"Grano Soja",391,2115,,"CAMPAÑA 22/23",NULL,92,34700,Kilos,0,NULL,0,"Generado por TRAS-COS - 2567 - SANTIAGO DUGAN TROCELLO S.R.L. - LA MARIANA S.A. - COMMODITIES S.A. - ENRIQUE ZENI Y CIA - C. MATBA - GRASSI S.A. ",0,"BLOQUE DON PEDRO",0,Propia,,NULL,Producción,Ejecutado,Producción,LaboreoParteVO,"CAMPAÑA 22/23",Maíz,2023-05,,NULL,NULL,PESOS,PESOS,34700,34700,92,92,377.174,377.174,0,"HYH Outfitters S.A.",NULL,NULL,59,33,23,NULL,17,9,"Don Pedro-Soja 1°-CAMPAÑA 22/23",377.1739,38.385,0,0,,,,OLEAGINOSAS,Granos
Compra,157193,2023-05-25,2023-05-25,Cosecha,,"COS-TRAS - 2583","Don Pedro","El Tocon","Lote 9","Soja 1°",10110043254,"Grano Soja",391,2115,,"CAMPAÑA 22/23",NULL,92,5950,Kilos,0,NULL,0,"Generado por TRAS-COS - 2566 - SANTIAGO DUGAN TROCELLO S.R.L. - LA MARIANA S.A. - COMMODITIES S.A. - ENRIQUE ZENI Y CIA - C. MATBA - GRASSI S.A. ",0,"BLOQUE DON PEDRO",0,Propia,,NULL,Producción,Ejecutado,Producción,LaboreoParteVO,"CAMPAÑA 22/23",Maíz,2023-05,,NULL,NULL,PESOS,PESOS,5950,5950,92,92,64.6739,64.6739,0,"HYH Outfitters S.A.",NULL,NULL,59,33,23,NULL,17,9,"Don Pedro-Soja 1°-CAMPAÑA 22/23",64.6739,6.5819,0,0,,,,OLEAGINOSAS,Granos
Compra,157213,2023-05-25,2023-05-25,Cosecha,,"COS-TRAS - 2593","Don Pedro","El Tocon","Lote 9","Soja 1°",10110044466,"Grano Soja",391,2115,,"CAMPAÑA 22/23",NULL,92,31300,Kilos,0,NULL,0,"Generado por TRAS-COS - 2576 - ",0,"BLOQUE DON PEDRO",0,Propia,,NULL,Producción,Ejecutado,Producción,LaboreoParteVO,"CAMPAÑA 22/23",Maíz,2023-05,,NULL,NULL,PESOS,PESOS,31300,31300,92,92,340.217,340.217,0,"HYH Outfitters S.A.",NULL,NULL,59,33,23,NULL,17,9,"Don Pedro-Soja 1°-CAMPAÑA 22/23",340.2174,34.6239,0,0,,,,OLEAGINOSAS,Granos
Compra,157234,2023-05-25,2023-05-25,Cosecha,,"COS-TRAS - 2599","Don Pedro","El Tocon","Lote 9","Soja 1°",10110044779,"Grano Soja",391,2115,,"CAMPAÑA 22/23",NULL,92,31360,Kilos,0,NULL,0,"Generado por TRAS-COS - 2582 - JESUS MARIA - HYH - CAMPAÑA 22/23",0,"BLOQUE DON PEDRO",0,Propia,,NULL,Producción,Ejecutado,Producción,LaboreoParteVO,"CAMPAÑA 22/23",Maíz,2023-05,,NULL,NULL,PESOS,PESOS,31360,31360,92,92,340.87,340.87,0,"HYH Outfitters S.A.",NULL,NULL,59,33,23,NULL,17,9,"Don Pedro-Soja 1°-CAMPAÑA 22/23",340.8696,34.6903,0,0,,,,OLEAGINOSAS,Granos
Compra,157219,2023-05-25,2023-05-25,Cosecha,,"COS-TRAS - 2596","Don Pedro","El Tocon","Lote 9","Soja 1°",10110044627,"Grano Soja",391,2115,,"CAMPAÑA 22/23",NULL,92,30540,Kilos,0,NULL,0,"Generado por TRAS-COS - 2579 - JESUS MARIA - HYH - CAMPAÑA 22/23",0,"BLOQUE DON PEDRO",0,Propia,,NULL,Producción,Ejecutado,Producción,LaboreoParteVO,"CAMPAÑA 22/23",Maíz,2023-05,,NULL,NULL,PESOS,PESOS,30540,30540,92,92,331.957,331.957,0,"HYH Outfitters S.A.",NULL,NULL,59,33,23,NULL,17,9,"Don Pedro-Soja 1°-CAMPAÑA 22/23",331.9565,33.7832,0,0,,,,OLEAGINOSAS,Granos
Compra,157320,2023-05-25,2023-05-25,Cosecha,,"COS-TRAS - 2609","Don Pedro","El Tocon","Lote 9","Soja 1°",10110045677,"Grano Soja",391,2115,,"CAMPAÑA 22/23",NULL,92,35220,Kilos,0,NULL,0,"Generado por TRAS-COS - 2592 - JESUS MARIA - HYH - CAMPAÑA 22/23 MATBA ROFEX S A 30525698412",0,"BLOQUE DON PEDRO",0,Propia,,NULL,Producción,Ejecutado,Producción,LaboreoParteVO,"CAMPAÑA 22/23",Maíz,2023-05,,NULL,NULL,PESOS,PESOS,35220,35220,92,92,382.826,382.826,0,"HYH Outfitters S.A.",NULL,NULL,59,33,23,NULL,17,9,"Don Pedro-Soja 1°-CAMPAÑA 22/23",382.8261,38.9602,0,0,,,,OLEAGINOSAS,Granos
Compra,150095,2023-04-27,2023-04-27,Cosecha,,"COS-TRAS - 2262","5 Estribos","General Capdevila","Lote 2","Soja 1°",10109448407,"Grano Soja",391,2147,,"CAMPAÑA 22/23",NULL,111,31700,Kilos,0,NULL,0,"Generado por TRAS-COS - 2245 - CARGADOR ACA CDC CORZUELA DIR RTT1 RTTE2 ACA CDC",0,"BLOQUE SANTA TERESA",0,Propia,,NULL,Producción,Ejecutado,Producción,LaboreoParteVO,"CAMPAÑA 22/23",Trigo,2023-04,,NULL,NULL,PESOS,PESOS,31700,31700,111,111,285.586,285.586,0,"HYH Outfitters S.A.",NULL,NULL,44,33,23,NULL,17,9,"5 Estribos-Soja 1°-CAMPAÑA 22/23",285.5856,70.5228,0,0,,,,OLEAGINOSAS,Granos
Compra,150103,2023-04-27,2023-04-27,Cosecha,,"COS-TRAS - 2266","5 Estribos","General Capdevila","Lote 2","Soja 1°",10109448959,"Grano Soja",391,2147,,"CAMPAÑA 22/23",NULL,111,36500,Kilos,0,NULL,0,"Generado por TRAS-COS - 2249 - CARGADOR ACA CDC CORZUELA DIR RTT1 RTTE2 ACA CDC",0,"BLOQUE SANTA TERESA",0,Propia,,NULL,Producción,Ejecutado,Producción,LaboreoParteVO,"CAMPAÑA 22/23",Trigo,2023-04,,NULL,NULL,PESOS,PESOS,36500,36500,111,111,328.829,328.829,0,"HYH Outfitters S.A.",NULL,NULL,44,33,23,NULL,17,9,"5 Estribos-Soja 1°-CAMPAÑA 22/23",328.8288,81.2013,0,0,,,,OLEAGINOSAS,Granos
Compra,150312,2023-04-28,2023-04-28,Cosecha,,"COS-TRAS - 2272","5 Estribos","General Capdevila","Lote 2","Soja 1°",10109465549,"Grano Soja",391,2147,,"CAMPAÑA 22/23",NULL,111,27450,Kilos,0,NULL,0,"Generado por TRAS-COS - 2255 - CARGADOR ACA CDC CORZUELA DIR RTT1 RTTE2 ACA CDC",0,"BLOQUE SANTA TERESA",0,Propia,,NULL,Producción,Ejecutado,Producción,LaboreoParteVO,"CAMPAÑA 22/23",Trigo,2023-04,,NULL,NULL,PESOS,PESOS,27450,27450,111,111,247.297,247.297,0,"HYH Outfitters S.A.",NULL,NULL,44,33,23,NULL,17,9,"5 Estribos-Soja 1°-CAMPAÑA 22/23",247.2973,61.0679,0,0,,,,OLEAGINOSAS,Granos
Compra,150111,2023-04-27,2023-04-27,Cosecha,,"COS-TRAS - 2270","5 Estribos","General Capdevila","Lote 2","Soja 1°",10109449163,"Grano Soja",391,2147,,"CAMPAÑA 22/23",NULL,111,5100,Kilos,0,NULL,0,"Generado por TRAS-COS - 2253 - CARGADOR ACA CDC CORZUELA DIR RTT1 RTTE2 ACA CDC",0,"BLOQUE SANTA TERESA",0,Propia,,NULL,Producción,Ejecutado,Producción,LaboreoParteVO,"CAMPAÑA 22/23",Trigo,2023-04,,NULL,NULL,PESOS,PESOS,5100,5100,111,111,45.9459,45.9459,0,"HYH Outfitters S.A.",NULL,NULL,44,33,23,NULL,17,9,"5 Estribos-Soja 1°-CAMPAÑA 22/23",45.9459,11.3459,0,0,,,,OLEAGINOSAS,Granos
Compra,150099,2023-04-27,2023-04-27,Cosecha,,"COS-TRAS - 2264","5 Estribos","General Capdevila","Lote 2","Soja 1°",10109448817,"Grano Soja",391,2147,,"CAMPAÑA 22/23",NULL,111,29410,Kilos,0,NULL,0,"Generado por TRAS-COS - 2247 - ",0,"BLOQUE SANTA TERESA",0,Propia,,NULL,Producción,Ejecutado,Producción,LaboreoParteVO,"CAMPAÑA 22/23",Trigo,2023-04,,NULL,NULL,PESOS,PESOS,29410,29410,111,111,264.955,264.955,0,"HYH Outfitters S.A.",NULL,NULL,44,33,23,NULL,17,9,"5 Estribos-Soja 1°-CAMPAÑA 22/23",264.955,65.4283,0,0,,,,OLEAGINOSAS,Granos
Compra,149702,2023-04-26,2023-04-26,Cosecha,,"COS-TRAS - 2232","5 Estribos","General Capdevila","Lote 2","Soja 1°",10109418890,"Grano Soja",391,2147,,"CAMPAÑA 22/23",NULL,111,29880,Kilos,0,NULL,0,"Generado por TRAS-COS - 2215 - ADAMA ARGENTINA S.A. GRASSI S.A.",0,"BLOQUE SANTA TERESA",0,Propia,,NULL,Producción,Ejecutado,Producción,LaboreoParteVO,"CAMPAÑA 22/23",Trigo,2023-04,,NULL,NULL,PESOS,PESOS,29880,29880,111,111,269.189,269.189,0,"HYH Outfitters S.A.",NULL,NULL,44,33,23,NULL,17,9,"5 Estribos-Soja 1°-CAMPAÑA 22/23",269.1892,66.4739,0,0,,,,OLEAGINOSAS,Granos
Compra,149663,2023-04-26,2023-04-26,Cosecha,,"COS-TRAS - 2227","5 Estribos","General Capdevila","Lote 2","Soja 1°",10109413610,"Grano Soja",391,2147,,"CAMPAÑA 22/23",NULL,111,35770,Kilos,0,NULL,0,"Generado por TRAS-COS - 2210 - CARGADOR ACA CDC CORZUELA DIR RTT1 RTTE2 ACA CDC",0,"BLOQUE SANTA TERESA",0,Propia,,NULL,Producción,Ejecutado,Producción,LaboreoParteVO,"CAMPAÑA 22/23",Trigo,2023-04,,NULL,NULL,PESOS,PESOS,35770,35770,111,111,322.252,322.252,0,"HYH Outfitters S.A.",NULL,NULL,44,33,23,NULL,17,9,"5 Estribos-Soja 1°-CAMPAÑA 22/23",322.2523,79.5773,0,0,,,,OLEAGINOSAS,Granos
Compra,149719,2023-04-26,2023-04-26,Cosecha,,"COS-TRAS - 2240","5 Estribos","General Capdevila","Lote 2","Soja 1°",10109420069,"Grano Soja",391,2147,,"CAMPAÑA 22/23",NULL,111,23400,Kilos,0,NULL,0,"Generado por TRAS-COS - 2223 - ADAMA ARGENTINA S.A. GRASSI S.A.",0,"BLOQUE SANTA TERESA",0,Propia,,NULL,Producción,Ejecutado,Producción,LaboreoParteVO,"CAMPAÑA 22/23",Trigo,2023-04,,NULL,NULL,PESOS,PESOS,23400,23400,111,111,210.811,210.811,0,"HYH Outfitters S.A.",NULL,NULL,44,33,23,NULL,17,9,"5 Estribos-Soja 1°-CAMPAÑA 22/23",210.8108,52.0578,0,0,,,,OLEAGINOSAS,Granos
Compra,149713,2023-04-26,2023-04-26,Cosecha,,"COS-TRAS - 2237","5 Estribos","General Capdevila","Lote 2","Soja 1°",10109419777,"Grano Soja",391,2147,,"CAMPAÑA 22/23",NULL,111,30200,Kilos,0,NULL,0,"Generado por TRAS-COS - 2220 - ADAMA ARGENTINA S.A. GRASSI S.A.",0,"BLOQUE SANTA TERESA",0,Propia,,NULL,Producción,Ejecutado,Producción,LaboreoParteVO,"CAMPAÑA 22/23",Trigo,2023-04,,NULL,NULL,PESOS,PESOS,30200,30200,111,111,272.072,272.072,0,"HYH Outfitters S.A.",NULL,NULL,44,33,23,NULL,17,9,"5 Estribos-Soja 1°-CAMPAÑA 22/23",272.0721,67.1858,0,0,,,,OLEAGINOSAS,Granos
Compra,149715,2023-04-26,2023-04-26,Cosecha,,"COS-TRAS - 2238","5 Estribos","General Capdevila","Lote 2","Soja 1°",10109419902,"Grano Soja",391,2147,,"CAMPAÑA 22/23",NULL,111,30750,Kilos,0,NULL,0,"Generado por TRAS-COS - 2221 - ADAMA ARGENTINA S.A. GRASSI S.A.",0,"BLOQUE SANTA TERESA",0,Propia,,NULL,Producción,Ejecutado,Producción,LaboreoParteVO,"CAMPAÑA 22/23",Trigo,2023-04,,NULL,NULL,PESOS,PESOS,30750,30750,111,111,277.027,277.027,0,"HYH Outfitters S.A.",NULL,NULL,44,33,23,NULL,17,9,"5 Estribos-Soja 1°-CAMPAÑA 22/23",277.027,68.4093,0,0,,,,OLEAGINOSAS,Granos
